#unweighted undirected graph 
#nodes are hashtag ids
#edge means these two hashtags cooccur in at least one tweet
9148	31634
9317	10398
5105	9317
2259	20592
22125	23109
4370	21073
9317	12083
15184	23926
4985	13780
3343	5025
9317	9640
14176	23065
14952	16448
9317	15437
11070	22749
3080	9178
5307	19879
5835	8916
9317	13026
5040	18314
6579	26417
8360	9317
17591	19225
23353	26093
11590	13645
19821	24610
12871	19498
10209	19002
15184	27038
2039	25929
9255	18391
512	18391
16949	22837
9317	28453
2822	19580
8080	9544
9317	26074
8279	31226
3452	19808
11077	17982
9317	31871
22339	23552
19679	23792
21546	23919
9317	29204
6280	18140
4402	16695
9317	18569
14145	21467
9317	20270
20271	21478
21169	32310
10333	32048
4245	9317
11976	28472
7634	9317
18025	24310
9317	23672
3692	31333
9317	21021
22733	28557
6973	23471
28295	30157
12127	18124
7062	31989
3222	22950
1186	22104
6708	30500
4300	11234
9317	11960
1664	8427
3584	6851
21809	33147
9317	9565
8164	18140
10024	28869
9317	15346
30950	30952
18509	25318
14486	18140
26871	31014
9317	12695
3763	14923
2840	25043
2039	17861
8644	31014
24997	34022
856	9317
7062	30224
7320	29049
10596	19413
17784	18859
6451	28723
10587	10999
23919	23958
3080	33847
6604	9317
6010	9317
920	4887
10209	17194
9317	34007
18055	19316
14309	29555
11691	22816
12464	27573
9317	26677
5724	28731
6451	15668
26965	28557
10999	11679
16644	25043
9317	25935
7251	7540
11761	25620
3926	26842
21271	30600
9317	29081
14145	32101
10980	30774
21039	24713
11244	13834
15539	15873
12942	16567
10383	21039
9317	18494
5222	18140
7175	19846
16018	32027
182	9317
9317	20179
11766	21042
6244	9567
9317	17736
1059	14149
5713	11077
20160	20339
18859	20732
9317	23533
29102	32098
9317	20866
3956	12123
12772	18025
5664	15182
5965	17775
19799	24450
4268	25022
21807	22213
11804	19679
8377	9317
9637	31367
9317	11821
1156	13467
22651	28743
4429	29004
9317	15207
14623	15184
2252	9317
2866	9917
5882	17703
9505	26269
23813	23868
13467	26098
3231	17609
9317	14257
434	33373
5656	10264
18869	22481
2052	12127
3216	5030
627	15068
19946	19952
31367	32600
16106	32911
8211	21026
8758	27573
1556	14223
6451	11851
3	9317
3954	32663
6495	9286
6145	11452
22199	31899
1112	12127
5179	12157
6931	15184
8881	26269
9567	22544
22186	27029
18098	19015
299	8825
8105	14586
4998	11861
31056	33249
21807	33511
18025	19129
9317	30627
12127	25661
9317	20056
15567	18140
9567	30745
4790	30475
9317	17661
4539	22749
21592	21598
18251	31729
9317	23186
22371	28331
12149	22536
12127	20716
3080	23571
8508	17972
22573	31457
164	18025
19702	20908
9317	22444
21219	33365
11162	17700
15077	20859
16491	21807
14149	14204
29886	31527
18087	18946
2533	26078
3343	4215
12149	16060
9317	11730
15619	19659
2274	9317
19946	27772
19671	28557
9317	15084
9567	10033
5235	26050
9317	12417
201	24012
2429	31558
1941	7540
388	18140
762	22932
9317	14118
9567	14351
8934	27573
22111	24074
2908	8645
15317	15323
7540	11125
22668	26842
14251	33661
5303	7299
11590	14114
5888	14757
2092	14539
2173	30115
9317	33729
15793	23729
9567	19946
8480	21996
12776	22749
23788	26782
2545	22573
24923	27831
4578	11590
9317	25721
10980	28182
16987	21704
14223	31788
13544	31000
9314	18140
25856	27911
9317	28851
12149	25321
3465	8452
16921	25519
12296	14011
9317	30504
10967	30341
7540	22233
15255	19946
16307	22077
7936	12338
9092	30242
9317	17506
10333	26228
9317	23047
18356	33701
9317	20668
21807	25893
9317	22353
16541	17375
23142	24640
3080	16468
8410	15583
6292	11804
23514	23919
191	11691
13585	20320
3382	31674
23190	24997
17549	18140
5427	22668
8553	15526
15512	32221
9317	14737
8553	14851
18140	29129
9896	32649
6	25940
13675	27873
9317	12342
25008	33363
18140	28204
9317	13516
8532	29201
30297	31837
10801	26268
9317	13995
1609	14965
13865	31191
8713	9317
5901	15405
10986	28731
8644	21439
1824	9772
4645	5696
24444	28557
23445	27320
81	9317
6932	18391
18391	32639
12905	23849
12212	27296
9317	25582
25081	29582
22552	32151
5888	7735
9317	31107
10980	24636
11946	25133
9317	28728
10388	18080
2904	5038
20034	22668
5534	9317
15077	15095
4262	14223
14223	28911
22651	24123
9567	24978
794	19421
2340	18391
14176	27523
9317	17175
9713	13266
9551	21782
14145	18041
3300	9317
9317	22924
4965	28557
14344	26055
2872	9317
9317	20513
4611	4622
15425	27573
14145	31523
2759	21498
9317	22214
23389	23820
9315	18140
1254	9317
14176	16511
17244	20908
3216	11173
5077	8896
8890	34042
10536	27573
9317	11468
8511	15184
164	20592
5711	8650
1051	9317
9317	14598
10049	12242
9317	16315
16951	25574
9317	13904
19946	32263
5720	9317
5347	23868
912	19941
2851	14632
10240	23957
2610	9317
9927	15271
20831	24194
14223	33993
1595	32002
28751	29221
11768	12149
18509	24280
22179	29694
18635	24562
7663	9317
9317	27902
18391	31984
9370	18025
9317	25235
10980	28428
6323	29495
32568	33344
9317	30984
18025	29347
9317	32685
15068	15285
10580	28743
9317	30274
8011	8043
8644	14223
4116	31585
7379	17775
1825	5459
9317	32561
9317	17052
24638	30354
27573	31885
14223	21867
9317	22833
13496	26179
3084	14206
3293	9317
24919	27073
9317	24534
6932	12978
27573	27591
10874	18508
9317	22091
3290	9317
5835	6451
22803	31367
18113	31829
18366	18368
12676	14387
22749	23957
24701	32045
19946	25565
20462	25085
4896	10596
19560	25313
18140	30423
495	12149
18140	26662
13906	16080
20732	23919
23868	31060
9317	16160
19284	22181
3497	9317
354	19771
3232	8738
9317	11669
22899	31784
9317	13765
13020	15184
10600	12149
13114	20831
6784	20229
15184	32303
4400	28728
27573	27611
13557	18391
5337	6183
25867	28097
6496	29125
9317	33376
13377	24061
10890	19357
1213	3343
10045	10161
23114	32613
5492	21859
9387	9567
27072	31014
22768	31456
916	22611
5337	9462
3234	9317
16381	18140
18140	32825
12717	14141
23389	31758
9317	30909
17248	30446
9317	32594
3237	8876
18461	30907
9317	30199
6123	19308
12127	27137
23997	24719
11236	18025
17012	19679
3938	14462
8485	26674
7543	18025
22606	30222
31055	31364
9317	16897
7540	25584
12221	25416
9317	22694
1604	9519
18140	22984
5195	18391
5525	9317
10333	27320
9317	24411
9317	22000
30968	30969
7262	18140
2486	13149
7540	33608
21648	21752
14365	32273
2187	18078
13482	23114
3250	23751
27123	27124
17116	17983
14692	18140
2158	9317
18140	30250
9013	33403
6451	19771
9463	18025
734	15635
12127	13091
6983	25782
10434	19355
22893	30237
9317	13642
18140	25872
11805	26078
1841	13568
6060	6451
10980	14232
3926	13835
9500	22182
5811	32639
15068	16972
18391	25130
1643	9317
9317	33045
6451	11520
8526	17012
27367	31581
18391	28368
24545	25457
1103	13355
12525	16567
12408	22893
8081	9317
1625	18140
17745	22248
21302	31191
15779	17121
9317	24973
9317	30754
2709	7960
1493	9317
3085	24598
13467	23092
9317	32455
14950	19679
6926	24635
4102	7540
11122	22749
6017	30493
9317	30076
12149	28210
12127	27274
17528	23337
17467	24513
13096	20493
2736	19946
6416	12127
11365	20908
7999	9317
5307	7251
6794	24978
3216	18447
3003	9317
20961	22749
7540	23675
9967	17996
8652	28750
2033	18140
9317	22571
6797	32622
6388	32606
1441	6244
19568	28723
557	19935
15068	17318
9317	21861
427	9317
12127	19187
1609	21475
24272	33634
1440	23813
1278	15184
18140	19052
8506	23997
3250	18391
14176	19771
571	12149
3209	12149
2171	13355
6945	18140
13091	18128
18096	20908
9317	10149
20908	24877
18391	18891
4800	22104
22481	29848
2897	18088
6244	19373
6884	25271
9317	15962
3283	8288
17982	20908
9317	13567
18140	27243
7969	27408
189	21475
24475	32255
16238	18025
7322	22749
10518	24272
7540	12167
9317	32922
11590	15184
4433	6564
31188	31991
7106	18654
8287	9317
15184	26529
14309	29915
20112	20461
9317	27293
12084	20908
29052	29886
9317	24882
7714	22913
4829	9317
9551	30717
9317	26583
5776	21027
13238	25581
7157	24923
9317	32332
423	9317
1184	9317
4760	23042
21105	24986
1494	18975
12127	27007
23153	32663
19573	24559
17972	19929
11679	12242
9317	19078
7986	31896
3080	27679
22322	25434
30881	30885
691	21603
15095	15526
1300	9271
3216	22117
12149	23510
15184	15357
11354	18140
28723	28726
8508	19225
22345	28557
10388	10998
22131	24911
25008	27098
15184	19957
14380	28407
8555	9100
5205	7540
24459	31364
7106	13865
2959	21513
14176	22481
12127	16067
4610	16453
23957	30823
15414	27296
5664	8567
9317	10026
18013	30600
1245	12905
7838	18140
9317	15823
9019	31364
30703	30706
9317	13412
4800	16921
30237	31744
5527	6862
18140	24641
9567	14114
17607	27772
21475	32302
453	10980
3879	23957
1121	30273
10600	12161
9317	32783
2709	27378
6454	20643
14364	24260
13059	20908
21699	30592
2759	10980
44	10003
8553	19149
17609	24101
9317	27138
1494	24638
18025	26037
9317	24743
18470	30335
9317	26460
28723	33525
3164	9317
18471	20142
9317	32241
12149	26039
11547	25043
9255	31364
9317	29590
7019	30354
17787	18509
9317	18955
18731	32611
13473	20160
22749	31728
8876	21301
9317	18245
19799	20156
1942	29713
26031	31964
9317	24058
2825	9317
1194	19999
746	9317
9317	21407
21926	22077
4559	15523
18140	19735
6564	9389
21908	23445
21506	31532
18140	19322
77	18869
15683	24194
10250	16766
9317	10629
3080	18988
8441	12230
7510	9317
15557	22958
26500	31577
11857	17744
810	7126
32295	32661
860	28331
3253	31144
17772	19679
18140	29422
11355	18140
8211	18859
14	14176
24019	24840
23813	24521
16511	31367
6451	18128
16060	18140
962	7264
15463	26014
10590	22782
1194	13565
5811	32478
8634	16026
18140	32688
3832	9317
7342	15635
3343	10973
10086	19799
9551	26663
15184	28460
23452	28859
6460	18391
4051	9317
13557	14223
25043	32448
9317	27063
18509	21803
21536	26395
16800	23919
9317	24620
15975	32914
30738	30791
3611	27614
13669	25910
9317	26305
9226	26920
9013	27296
9317	32102
1121	15857
7960	19277
9317	29467
6932	23813
21435	28653
4455	26479
9317	18864
20913	22749
9317	16469
12149	23712
13339	20241
7540	26898
30057	31128
15806	31367
2482	31188
9633	15988
20389	33463
8711	31936
13060	18853
4914	9317
522	10355
3361	9317
1112	22008
1026	9317
6451	26196
5557	11512
3840	24923
10655	31208
22651	30136
10751	17605
13669	15380
9317	12207
8710	17240
1194	21782
15594	25289
9317	9796
18140	29726
875	24640
9317	25196
18391	21807
11475	17008
21386	26160
2462	18013
18140	24879
16347	20177
6287	28743
18629	19318
22749	24342
10020	10022
5388	9741
16084	30210
5369	17784
8039	21138
16695	27573
30224	30453
3562	14810
15918	19946
10175	10235
9367	15095
6631	8057
21468	22478
7195	9317
32564	33689
11548	11655
9317	9367
18025	25263
9317	28625
11211	21026
9317	26230
30717	31364
543	9734
3851	9317
9298	9317
14114	23348
15292	31592
5683	21807
2131	4266
4835	10033
22816	23389
9967	22330
1213	10235
18025	19771
3711	11048
9317	18725
10235	15150
14176	28624
9317	20442
12186	22346
4777	9317
4424	9317
9317	15116
24713	30989
9515	11976
1194	30354
9317	23572
12127	20834
16894	25043
9214	22329
10264	19679
410	23838
4248	33788
11762	21073
2473	2826
19015	27274
22749	22761
5337	20366
3293	3300
3343	3344
12149	13273
9317	10431
16600	16635
6610	30157
9317	12116
12776	14223
16202	17122
9317	9673
7975	9678
5657	28331
23919	29886
9317	15470
4018	19742
9317	12803
18140	26719
18140	26274
2186	5179
14247	30322
28557	34025
5540	8798
28423	30676
16062	27573
14632	18903
698	18140
18509	18662
15402	18025
13467	16065
19166	31692
5782	22651
9317	28327
15129	19527
2540	9317
11488	29766
14730	19354
8808	9317
2332	31014
13415	19362
28557	32310
14152	15095
9317	28486
20831	28869
8644	18391
18025	31089
6645	15184
9317	26107
9567	20732
6352	16587
9317	31632
18617	31832
3033	5337
22709	23455
2372	26457
9317	29237
12149	24939
12243	26368
15095	20425
291	9317
5535	19528
12149	27328
6148	9317
9317	14932
6244	15184
9317	20303
24394	33567
9317	17892
2092	25556
27828	32350
20160	20167
9317	23449
19015	29745
9317	21054
4	13382
15518	21859
7251	19015
7491	31828
12149	19145
755	20908
4403	14115
1797	26240
836	15979
9317	10276
3080	18509
4659	25144
9317	11993
453	11211
5594	22193
11072	30244
6564	13887
9317	9598
21363	31037
6244	19684
31367	33752
23455	31674
9317	15123
10088	26747
3128	30943
18140	27090
12127	12230
17775	23092
4760	7750
7975	12466
15419	28291
21859	30821
3216	4618
6834	22651
1031	27614
9829	21466
9007	10980
7540	13265
9317	33992
16921	31828
9967	33922
1591	18140
9317	21828
8744	8937
22665	22749
19679	29238
9317	26710
15354	19568
581	18140
9451	9452
19679	26795
10301	18140
110	9317
9317	28363
8453	26781
3221	18980
9317	25952
1183	5337
3956	4165
3216	29584
9317	31493
5721	9567
10993	30826
9317	17580
23018	34019
9317	18527
7540	22050
1965	9317
15929	33522
10235	16465
14891	32341
12785	28557
2602	23042
13149	26842
9317	17769
19004	29726
9317	18258
12110	20422
9317	23310
558	4300
12149	22628
17712	33177
5208	12149
9317	20899
4345	7038
19763	27005
18898	24135
25241	28859
4173	9971
6689	14623
7540	32652
2399	9317
9317	11854
22651	28772
10302	23621
976	22104
8044	18025
9317	9443
16044	33365
21011	31367
1724	19831
12351	22991
9317	15000
1399	10900
6309	22651
6451	20387
22481	31628
955	9317
21859	33508
9317	12605
8508	29957
12700	28331
17775	23225
9317	14290
3821	15184
1981	23906
7570	27614
522	22984
28731	31367
592	18025
7540	21713
13865	30224
4989	21475
12149	25027
9317	33917
256	27573
20745	21026
7540	13887
18909	27479
1567	6979
24840	26842
11512	17012
17972	26871
9317	28272
11590	16491
4800	26637
28557	28869
5164	27320
11124	22749
3216	27296
9317	25621
10817	25052
5337	13789
17983	31014
4897	4899
9317	31370
6101	22651
8553	31784
4284	14217
20050	31364
2547	10999
4497	31364
13120	26842
11733	19592
9317	20089
3013	31188
5505	23092
12440	18572
18025	18028
6410	7540
6597	9317
19052	23803
18140	23952
17994	25584
18025	24521
9317	23219
16419	24840
14165	31364
8553	23569
1072	7783
1009	18025
21469	21502
9317	22477
22763	23092
20160	31998
10980	21533
11965	25106
3863	12127
5973	31004
20908	27647
14981	22651
21394	26674
8044	18140
3840	27389
2701	11349
2935	9317
1194	20817
23919	30297
18408	24182
9317	14861
17775	21417
9317	12450
12000	14114
4371	30322
6132	27788
6506	8555
5022	12149
6474	26023
12075	18025
18140	26371
5355	17784
16453	25066
15184	31917
11590	11686
28289	28304
1243	12761
18391	27320
17349	21475
1245	22481
10931	24978
9889	15863
15184	27614
24424	26186
10999	19522
2823	30442
4733	30147
3630	15030
7422	14176
9552	12127
9317	25498
10596	13266
12127	31188
24997	26268
25043	28488
9317	31295
18347	33534
18025	30122
14231	14851
9317	28884
9317	21571
6695	20022
23919	33701
6564	17376
9317	30537
774	24071
31032	31367
6095	27700
21782	28492
18635	32482
20160	23922
9317	19950
27714	27853
25783	31367
585	22668
9317	17283
15785	23234
3757	19609
5337	23219
18747	31014
384	24939
9965	22215
9317	20701
8071	20745
7622	16548
3377	32956
16459	28805
6136	9317
22077	23478
15068	23092
22651	32324
14973	19441
17540	24840
30600	32649
10587	19946
3591	20681
18140	31557
18391	26659
17669	23217
9317	14770
1121	24913
18140	29096
6976	20817
13742	30049
21026	21807
19451	23327
11065	18140
9317	25289
9317	14028
18391	22242
17541	23860
9317	12127
777	9317
15929	19946
9762	18025
26842	31991
15184	30339
3444	14145
5003	30583
4026	9317
10613	29546
10938	15184
24442	27853
9317	33431
32467	32990
1363	6834
18140	34046
4559	31188
5462	9317
13583	19421
9097	25348
15558	19771
14291	28151
9317	28010
22440	26391
21846	28891
3060	19679
15006	16445
9317	25359
11365	14810
9317	31140
12149	31226
10980	25043
7540	17493
15976	18140
9317	28761
3563	12149
9567	26142
3134	29101
9317	30462
5594	10144
15357	26623
1194	25875
8277	32392
9317	19603
24094	30829
9317	32515
9317	17160
9551	22007
9604	14149
14851	15316
11733	20828
2003	9317
8553	21259
3520	27338
7860	9317
15183	25043
12149	17240
13136	31014
9694	18581
9317	22247
9929	18140
10437	11993
4014	16993
16921	22651
10150	32045
9060	9567
14117	27031
3265	4161
16859	22651
11983	29913
577	18509
3482	18045
6439	14503
9317	30136
1278	10980
2741	17982
21263	32045
9717	28731
9317	14631
27585	28776
3841	7220
8210	26424
21340	33933
9317	16348
8178	22814
23665	26099
2757	9317
8567	18140
9317	13937
16101	22668
21147	28723
6523	27614
17875	24640
13466	22544
18140	25164
11686	33445
1194	16139
22668	27623
17605	31367
20217	22118
4125	14176
7170	9317
16972	18140
9967	14810
19438	19679
14490	23478
9696	17549
18792	24840
12127	33496
14247	30975
7362	21703
9317	27679
743	23919
4082	9317
9317	25268
2393	12667
20831	30583
5871	10980
9317	31017
8876	17580
9317	32718
1670	23789
9317	30307
14264	15068
11981	12889
1194	26246
9317	19480
9317	17085
9551	21624
9707	25086
14632	18908
9317	22866
18391	32990
23698	28905
5970	24690
9317	24567
10235	20828
6396	9317
16159	31367
16539	25391
4129	23216
6812	32950
7540	31216
12161	21123
13387	26782
20255	20464
11590	33365
14702	24550
9317	14508
17957	19741
22045	22668
28050	31014
9317	16193
1494	3967
5664	7995
19799	31729
9317	13798
8394	28848
18140	25980
31262	31612
28331	32622
6877	25106
12645	12648
5667	9317
15357	15644
25154	27552
24080	24695
833	5576
9317	33153
15544	27072
11311	18928
11958	18572
19944	30323
4129	6451
4899	6451
18025	32126
1200	27256
3216	25105
9317	27524
14247	18069
12149	30490
12667	24405
4499	31608
9317	25145
24088	27629
28557	29886
9317	30942
12127	29992
2039	2716
8555	20831
8644	20079
29934	31367
19015	20831
782	9567
2092	27187
3692	27320
8972	9317
23746	24640
6564	19679
9317	16930
21807	31407
5233	9317
6060	18509
18025	23957
9317	22727
22651	27697
2209	18140
9317	24444
5811	9515
9	28903
1147	1153
9317	21777
15010	24439
22651	24807
26268	28557
31364	33407
13149	20380
1901	4141
9317	11015
8733	28472
17875	19946
1971	1972
6435	9317
4985	13149
6564	15132
15069	15890
6515	19297
7251	28331
8106	18025
29553	29778
26967	31589
9317	13675
18140	27383
18391	22301
522	20716
807	25043
31247	34022
20489	22651
22976	27020
4680	18140
12882	17012
10980	28730
15942	22606
14851	14913
20881	25054
23547	32056
4852	9916
7540	12051
13887	22068
20982	28284
4621	12127
8113	9317
5513	14895
522	28272
23904	28557
13140	28331
11738	31710
29238	33294
14223	27963
10313	10459
27630	27647
11475	31367
9317	25006
6812	31988
5337	14486
9317	30787
5776	31248
14455	28605
9317	32504
10625	25043
11077	15644
9317	29853
77	14114
20160	24494
3316	16600
31642	33544
17557	25520
3978	24439
5131	21427
6133	9317
18391	31226
18025	23042
16749	31652
25165	25167
23042	28151
18140	22818
4268	20881
5472	23944
3033	12149
9317	24289
2412	18140
17787	27773
8422	23208
7540	26538
9317	21638
2904	28772
16386	26496
16513	24840
77	19463
21475	21536
15615	16567
21227	28367
30232	31188
13249	13250
8401	9317
11848	15853
23134	27636
18140	30620
8109	9317
18859	32950
6732	9317
86	19592
381	9317
4910	20160
1476	31628
22120	30994
19946	31674
10980	14114
14176	14204
10980	33385
14247	25391
7540	9731
22111	23173
5235	31364
1901	9317
6774	9317
7960	7961
188	10202
3844	4896
5861	10980
7540	15068
6560	15653
15139	15184
7741	19888
9317	27326
28791	29093
15368	30893
24721	25301
28155	28557
10980	26956
20603	31358
4663	22668
6610	32842
5888	7362
4116	5200
1194	5165
18025	28899
9317	32365
10980	25626
4061	22904
15695	18025
17605	33506
7634	14114
12547	29472
21508	31002
6147	27369
9733	25320
28624	28723
1452	10024
12323	15727
10807	19946
9317	18417
15184	15324
17899	26091
871	9317
14608	23770
9317	23958
1476	12127
10542	18140
9317	21515
4990	9567
18391	20416
12535	12646
18140	19398
4746	30673
9317	10801
9967	25087
2933	3788
18869	23957
11482	13934
3165	3293
9317	10059
15184	21822
9317	30717
22540	29106
9317	15840
13355	17005
2039	18391
3294	9317
18140	24608
24721	33490
12612	31002
4709	7540
15651	30653
5221	18391
10198	28557
27320	29436
6	18140
12722	32923
29015	33207
13780	28331
7229	32278
3080	3283
22668	30948
18290	31464
25043	32596
29854	30157
2330	26063
5715	24671
8181	23919
20539	23026
8057	27148
21866	28731
9317	26493
12149	31795
2136	21982
11312	18859
5269	23393
9317	32018
14262	15182
1712	16539
19679	24151
7602	9317
7960	19233
18025	30405
1442	9317
9317	29623
22668	22755
17135	24653
